Date,Close
1/23/2015 16:00,2.53
1/26/2015 16:00,2.56
1/27/2015 16:00,2.58
1/28/2015 16:00,2.48
1/29/2015 16:00,2.38
1/30/2015 16:00,2.41
2/2/2015 16:00,2.44
2/3/2015 16:00,2.42
2/4/2015 16:00,2.41
2/5/2015 16:00,2.42
2/6/2015 16:00,2.49
2/9/2015 16:00,2.45
2/10/2015 16:00,2.48
2/11/2015 16:00,2.47
2/12/2015 16:00,2.48
2/13/2015 16:00,2.48
2/17/2015 16:00,2.47
2/18/2015 16:00,2.51
2/19/2015 16:00,2.54
2/20/2015 16:00,2.55
2/23/2015 16:00,2.56
2/24/2015 16:00,2.55
2/25/2015 16:00,2.57
2/26/2015 16:00,2.6
2/27/2015 16:00,2.67
3/2/2015 16:00,2.7
3/3/2015 16:00,2.7
3/4/2015 16:00,2.7
3/5/2015 16:00,2.82
3/6/2015 16:00,2.85
3/9/2015 16:00,2.85
3/10/2015 16:00,2.76
3/11/2015 16:00,2.73
3/12/2015 16:00,2.79
3/13/2015 16:00,2.81
3/16/2015 16:00,2.86
3/17/2015 16:00,3.64
3/18/2015 16:00,4.43
3/19/2015 16:00,3.92
3/20/2015 16:00,3.74
3/23/2015 16:00,3.84
3/24/2015 16:00,3.73
3/25/2015 16:00,3.84
3/26/2015 16:00,3.73
3/27/2015 16:00,3.82
3/30/2015 16:00,3.78
3/31/2015 16:00,3.69
4/1/2015 16:00,3.74
4/2/2015 16:00,3.67
4/6/2015 16:00,3.93
4/7/2015 16:00,3.99
4/8/2015 16:00,3.96
4/9/2015 16:00,3.92
4/10/2015 16:00,3.95
4/13/2015 16:00,4.07
4/14/2015 16:00,4.05
4/15/2015 16:00,4.17
4/16/2015 16:00,4.32
4/17/2015 16:00,4.25
4/20/2015 16:00,4.27
4/21/2015 16:00,4.34
4/22/2015 16:00,4.38
4/23/2015 16:00,4.25
4/24/2015 16:00,4.37
4/27/2015 16:00,4.31
4/28/2015 16:00,4.45
4/29/2015 16:00,4.36
4/30/2015 16:00,4.21
5/1/2015 16:00,4.24
5/4/2015 16:00,4.26
5/5/2015 16:00,4.18
5/6/2015 16:00,4.16
5/7/2015 16:00,4.43
5/8/2015 16:00,4.48
5/11/2015 16:00,4.29
5/12/2015 16:00,4.32
5/13/2015 16:00,4.62
5/14/2015 16:00,4.73
5/15/2015 16:00,4.78
5/18/2015 16:00,4.65
5/19/2015 16:00,4.55
5/20/2015 16:00,4.5
5/21/2015 16:00,4.46
5/22/2015 16:00,4.4
5/26/2015 16:00,4.29
5/27/2015 16:00,4.21
5/28/2015 16:00,4.19
5/29/2015 16:00,4.23
6/1/2015 16:00,4.31
6/2/2015 16:00,4.22
6/3/2015 16:00,4.22
6/4/2015 16:00,4.24
6/5/2015 16:00,4.17
6/8/2015 16:00,4.14
6/9/2015 16:00,4.08
6/10/2015 16:00,4.13
6/11/2015 16:00,4.06
6/12/2015 16:00,4.13
6/15/2015 16:00,4.1
6/16/2015 16:00,4.13
6/17/2015 16:00,4.01
6/18/2015 16:00,3.99
6/19/2015 16:00,4
6/22/2015 16:00,4.11
6/23/2015 16:00,4.26
6/24/2015 16:00,4.19
6/25/2015 16:00,4.35
6/26/2015 16:00,4.43
6/29/2015 16:00,4.26
6/30/2015 16:00,4.2
7/1/2015 16:00,4.3
7/2/2015 16:00,4.27
7/6/2015 16:00,4.16
7/7/2015 16:00,4.16
7/8/2015 16:00,4
7/9/2015 16:00,4.05
7/10/2015 16:00,4.01
7/13/2015 16:00,4.05
7/14/2015 16:00,4.02
7/15/2015 16:00,4.1
7/16/2015 16:00,4.26
7/17/2015 16:00,4.32
7/20/2015 16:00,4.33
7/21/2015 16:00,4.38
7/22/2015 16:00,4.34
7/23/2015 16:00,4.38
7/24/2015 16:00,4.34
7/27/2015 16:00,4.17
7/28/2015 16:00,4.21
7/29/2015 16:00,4.58
7/30/2015 16:00,4.49
7/31/2015 16:00,4.4
8/3/2015 16:00,4.46
8/4/2015 16:00,4.48
8/5/2015 16:00,4.64
8/6/2015 16:00,4.57
8/7/2015 16:00,4.66
8/10/2015 16:00,4.95
8/11/2015 16:00,4.89
8/12/2015 16:00,4.86
8/13/2015 16:00,4.86
8/14/2015 16:00,4.85
8/17/2015 16:00,4.95
8/18/2015 16:00,4.96
8/19/2015 16:00,4.98
8/20/2015 16:00,4.94
8/21/2015 16:00,4.69
8/24/2015 16:00,4.46
8/25/2015 16:00,4.7
8/26/2015 16:00,5.04
8/27/2015 16:00,4.96
8/28/2015 16:00,4.97
8/31/2015 16:00,5.12
9/1/2015 16:00,4.86
9/2/2015 16:00,4.97
9/3/2015 16:00,4.92
9/4/2015 16:00,4.79
9/8/2015 16:00,4.79
9/9/2015 16:00,4.77
9/10/2015 16:00,4.84
9/11/2015 16:00,4.77
9/14/2015 16:00,4.75
9/15/2015 16:00,4.75
9/16/2015 16:00,4.54
9/17/2015 16:00,4.38
9/18/2015 16:00,4.31
9/21/2015 16:00,4.35
9/22/2015 16:00,4.28
9/23/2015 16:00,4.28
9/24/2015 16:00,4.2
9/25/2015 16:00,4.26
9/28/2015 16:00,4.13
9/29/2015 16:00,4.07
9/30/2015 16:00,4.19
10/1/2015 16:00,4.31
10/2/2015 16:00,4.38
10/5/2015 16:00,4.5
10/6/2015 16:00,4.44
10/7/2015 16:00,4.39
10/8/2015 16:00,4.36
10/9/2015 16:00,4.42
10/12/2015 16:00,4.43
10/13/2015 16:00,4.56
10/14/2015 16:00,4.47
10/15/2015 16:00,4.64
10/16/2015 16:00,4.78
10/19/2015 16:00,4.87
10/20/2015 16:00,4.84
10/21/2015 16:00,4.86
10/22/2015 16:00,4.87
10/23/2015 16:00,4.92
10/26/2015 16:00,4.97
10/27/2015 16:00,4.82
10/28/2015 16:00,4.87
10/29/2015 16:00,4.3
10/30/2015 16:00,4.04
11/2/2015 16:00,4.09
11/3/2015 16:00,4.07
11/4/2015 16:00,4.07
11/5/2015 16:00,4.1
11/6/2015 16:00,4.1
11/9/2015 16:00,4.18
11/10/2015 16:00,4.14
11/11/2015 16:00,4.16
11/12/2015 16:00,4.04
11/13/2015 16:00,4.07
11/16/2015 16:00,3.99
11/17/2015 16:00,3.92
11/18/2015 16:00,3.93
11/19/2015 16:00,3.91
11/20/2015 16:00,3.94
11/23/2015 16:00,3.92
11/24/2015 16:00,3.93
11/25/2015 16:00,3.97
11/27/2015 16:00,3.91
11/30/2015 16:00,3.83
12/1/2015 16:00,3.89
12/2/2015 16:00,3.89
12/3/2015 16:00,3.85
12/4/2015 16:00,3.87
12/7/2015 16:00,3.83
12/8/2015 16:00,3.7
12/9/2015 16:00,3.76
12/10/2015 16:00,3.73
12/11/2015 16:00,3.62
12/14/2015 16:00,3.62
12/15/2015 16:00,3.51
12/16/2015 16:00,3.55
12/17/2015 16:00,3.47
12/18/2015 16:00,3.41
12/21/2015 16:00,3.38
12/22/2015 16:00,3.34
12/23/2015 16:00,3.37
12/24/2015 16:00,3.33
12/28/2015 16:00,3.4
12/29/2015 16:00,3.53
12/30/2015 16:00,3.46
12/31/2015 16:00,3.45
1/4/2016 16:00,3.45
1/5/2016 16:00,3.31
1/6/2016 16:00,3.15
1/7/2016 16:00,3.2
1/8/2016 16:00,3.21
1/11/2016 16:00,3.2
1/12/2016 16:00,3.1
1/13/2016 16:00,3.19
1/14/2016 16:00,3.17
1/15/2016 16:00,3.11
1/19/2016 16:00,3.4
1/20/2016 16:00,3.16
1/21/2016 16:00,3.21
1/22/2016 16:00,3.41
1/25/2016 16:00,3.32
1/26/2016 16:00,3.4
1/27/2016 16:00,3.31
1/28/2016 16:00,3.29
1/29/2016 16:00,3.51
2/1/2016 16:00,3.56
2/2/2016 16:00,3.66
2/3/2016 16:00,3.53
2/4/2016 16:00,3.62
2/5/2016 16:00,3.57
2/8/2016 16:00,3.62
2/9/2016 16:00,3.44
2/10/2016 16:00,3.35
2/11/2016 16:00,3.32
2/12/2016 16:00,3.3
2/16/2016 16:00,3.46
2/17/2016 16:00,3.47
2/18/2016 16:00,3.57
2/19/2016 16:00,3.54
2/22/2016 16:00,3.68
2/23/2016 16:00,3.61
2/24/2016 16:00,3.6
2/25/2016 16:00,3.61
2/26/2016 16:00,3.34
2/29/2016 16:00,3.48
3/1/2016 16:00,3.46
3/2/2016 16:00,3.5
3/3/2016 16:00,3.61
3/4/2016 16:00,3.64
3/7/2016 16:00,3.46
3/8/2016 16:00,3.48
3/9/2016 16:00,3.51
3/10/2016 16:00,3.51
3/11/2016 16:00,3.57
3/14/2016 16:00,3.5
3/15/2016 16:00,3.48
3/16/2016 16:00,3.5
3/17/2016 16:00,3.49
3/18/2016 16:00,3.48
3/21/2016 16:00,3.47
3/22/2016 16:00,3.67
3/23/2016 16:00,3.62
3/24/2016 16:00,3.73
3/28/2016 16:00,3.73
3/29/2016 16:00,3.78
3/30/2016 16:00,3.63
3/31/2016 16:00,3.55
4/1/2016 16:00,3.46
4/4/2016 16:00,3.44
4/5/2016 16:00,3.39
4/6/2016 16:00,3.43
4/7/2016 16:00,3.51
4/8/2016 16:00,3.62
4/11/2016 16:00,3.66
4/12/2016 16:00,3.78
4/13/2016 16:00,3.75
4/14/2016 16:00,3.81
4/15/2016 16:00,3.81
4/18/2016 16:00,3.84
4/19/2016 16:00,3.92
4/20/2016 16:00,3.98
4/21/2016 16:00,3.94
4/22/2016 16:00,3.88
4/25/2016 16:00,3.78
4/26/2016 16:00,3.74
4/27/2016 16:00,3.6
4/28/2016 16:00,3.42
4/29/2016 16:00,3.41
5/2/2016 16:00,3.49
5/3/2016 16:00,3.49
5/4/2016 16:00,3.46
5/5/2016 16:00,3.47
5/6/2016 16:00,3.5
5/9/2016 16:00,3.52
5/10/2016 16:00,3.52
5/11/2016 16:00,3.48
5/12/2016 16:00,3.56
5/13/2016 16:00,3.54
5/16/2016 16:00,3.61
5/17/2016 16:00,3.63
5/18/2016 16:00,3.67
5/19/2016 16:00,3.68
5/20/2016 16:00,3.7
5/23/2016 16:00,3.66
5/24/2016 16:00,3.63
5/25/2016 16:00,3.66
5/26/2016 16:00,3.63
5/27/2016 16:00,3.6
5/31/2016 16:00,3.67
6/1/2016 16:00,3.64
6/2/2016 16:00,3.61
6/3/2016 16:00,3.63
6/6/2016 16:00,3.69
6/7/2016 16:00,3.77
6/8/2016 16:00,3.87
6/9/2016 16:00,3.79
6/10/2016 16:00,3.7
6/13/2016 16:00,3.6
6/14/2016 16:00,3.56
6/15/2016 16:00,3.56
6/16/2016 16:00,3.53
6/17/2016 16:00,3.52
6/20/2016 16:00,3.59
6/21/2016 16:00,3.6
6/22/2016 16:00,3.54
6/23/2016 16:00,3.57
6/24/2016 16:00,3.45
6/27/2016 16:00,3.36
6/28/2016 16:00,3.43
6/29/2016 16:00,3.56
6/30/2016 16:00,3.56
7/1/2016 16:00,3.55
7/5/2016 16:00,3.5
7/6/2016 16:00,3.53
7/7/2016 16:00,3.76
7/8/2016 16:00,4.15
7/11/2016 16:00,5.54
7/12/2016 16:00,5.52
7/13/2016 16:00,5.31
7/14/2016 16:00,6.11
7/15/2016 16:00,6.68
7/18/2016 16:00,7.47
7/19/2016 16:00,7.17
7/20/2016 16:00,6.76
7/21/2016 16:00,6.48
7/22/2016 16:00,5.8
7/25/2016 16:00,5.13
7/26/2016 16:00,5.51
7/27/2016 16:00,5.25
7/28/2016 16:00,5
7/29/2016 16:00,5.16
8/1/2016 16:00,5.1
8/2/2016 16:00,5.1
8/3/2016 16:00,5.28
8/4/2016 16:00,5.27
8/5/2016 16:00,5.16
8/8/2016 16:00,5.21
8/9/2016 16:00,5.58
8/10/2016 16:00,5.65
8/11/2016 16:00,5.67
8/12/2016 16:00,5.49
8/15/2016 16:00,5.44
8/16/2016 16:00,5.4
8/17/2016 16:00,5.6
8/18/2016 16:00,5.72
8/19/2016 16:00,5.57
8/22/2016 16:00,5.66
8/23/2016 16:00,5.6
8/24/2016 16:00,5.51
8/25/2016 16:00,5.49
8/26/2016 16:00,5.38
8/29/2016 16:00,5.47
8/30/2016 16:00,5.4
8/31/2016 16:00,5.46
9/1/2016 16:00,5.6
9/2/2016 16:00,5.77
9/6/2016 16:00,5.64
9/7/2016 16:00,7.26
9/8/2016 16:00,6.78
9/9/2016 16:00,6.58
9/12/2016 16:00,6.63
9/13/2016 16:00,6.27
9/14/2016 16:00,6.32
9/15/2016 16:00,6.62
9/16/2016 16:00,6.54
9/19/2016 16:00,6.57
9/20/2016 16:00,6.7
9/21/2016 16:00,6.68
9/22/2016 16:00,6.75
9/23/2016 16:00,6.7
9/26/2016 16:00,6.6
9/27/2016 16:00,6.68
9/28/2016 16:00,6.75
9/29/2016 16:00,6.64
9/30/2016 16:00,6.6
10/3/2016 16:00,6.5
10/4/2016 16:00,6.38
10/5/2016 16:00,6.51
10/6/2016 16:00,6.36
10/7/2016 16:00,6.44
10/10/2016 16:00,6.49
10/11/2016 16:00,6.33
10/12/2016 16:00,6.24
10/13/2016 16:00,6.24
10/14/2016 16:00,6.4
10/17/2016 16:00,6.25
10/18/2016 16:00,6.33
10/19/2016 16:00,6.32
10/20/2016 16:00,6.47
10/21/2016 16:00,6.09
10/24/2016 16:00,5.82
10/25/2016 16:00,5.92
10/26/2016 16:00,5.61
10/27/2016 16:00,5.93
10/28/2016 16:00,6.03
10/31/2016 16:00,6.02
11/1/2016 16:00,6.02
11/2/2016 16:00,6.05
11/3/2016 16:00,6.07
11/4/2016 16:00,5.89
11/7/2016 16:00,5.9
11/8/2016 16:00,5.85
11/9/2016 16:00,5.76
11/10/2016 16:00,5.75
11/11/2016 16:00,5.69
11/14/2016 16:00,5.68
11/15/2016 16:00,5.76
11/16/2016 16:00,5.83
11/17/2016 16:00,6.03
11/18/2016 16:00,6.1
11/21/2016 16:00,6.26
11/22/2016 16:00,6.38
11/23/2016 16:00,6.4
11/25/2016 16:00,6.2
11/28/2016 16:00,6.24
11/29/2016 16:00,6.24
11/30/2016 16:00,6.17
12/1/2016 16:00,6.06
12/2/2016 16:00,5.92
12/5/2016 16:00,5.99
12/6/2016 16:00,6.13
12/7/2016 16:00,6.2
12/8/2016 16:00,6.27
12/9/2016 16:00,6.42
12/12/2016 16:00,6.42
12/13/2016 16:00,6.24
12/14/2016 16:00,6.07
12/15/2016 16:00,5.87
12/16/2016 16:00,5.42
12/19/2016 16:00,5.21
12/20/2016 16:00,5.28
12/21/2016 16:00,5.15
12/22/2016 16:00,4.92
12/23/2016 16:00,5.01
12/27/2016 16:00,5.22
12/28/2016 16:00,5.15
12/29/2016 16:00,5.19
12/30/2016 16:00,5.19
1/3/2017 16:00,5.24
1/4/2017 16:00,5.23
1/5/2017 16:00,5.17
1/6/2017 16:00,5.2
1/9/2017 16:00,5.22
1/10/2017 16:00,5.4
1/11/2017 16:00,5.49
1/12/2017 16:00,5.52
1/13/2017 16:00,5.17
1/17/2017 16:00,5.22
1/18/2017 16:00,5.14
1/19/2017 16:00,5.23
1/20/2017 16:00,5.15
1/23/2017 16:00,5.19
1/24/2017 16:00,5.19
1/25/2017 16:00,5.25
1/26/2017 16:00,5.16
1/27/2017 16:00,5.08
1/30/2017 16:00,5.08
1/31/2017 16:00,4.95
2/1/2017 16:00,5
2/2/2017 16:00,5.02
2/3/2017 16:00,5.34
2/6/2017 16:00,5.28
2/7/2017 16:00,5.17
2/8/2017 16:00,5.17
2/9/2017 16:00,5.21
2/10/2017 16:00,5.21
2/13/2017 16:00,5.16
2/14/2017 16:00,5.1
2/15/2017 16:00,4.95
2/16/2017 16:00,5.07
2/17/2017 16:00,5.13
2/21/2017 16:00,5.11
2/22/2017 16:00,5.14
2/23/2017 16:00,5.12
2/24/2017 16:00,5.24
2/27/2017 16:00,5.27
2/28/2017 16:00,5.22
3/1/2017 16:00,5.16
3/2/2017 16:00,5.01
3/3/2017 16:00,5.21
3/6/2017 16:00,5.35
3/7/2017 16:00,5.53
3/8/2017 16:00,5.45
3/9/2017 16:00,5.37
3/10/2017 16:00,5.37
3/13/2017 16:00,5.43
3/14/2017 16:00,5.4
3/15/2017 16:00,5.48
3/16/2017 16:00,5.55
3/17/2017 16:00,5.81
3/20/2017 16:00,5.88
3/21/2017 16:00,5.81
3/22/2017 16:00,6.19
3/23/2017 16:00,6.1
3/24/2017 16:00,6.04
3/27/2017 16:00,6.09
3/28/2017 16:00,5.95
3/29/2017 16:00,5.98
3/30/2017 16:00,5.83
3/31/2017 16:00,5.8
4/3/2017 16:00,5.99
4/4/2017 16:00,5.86
4/5/2017 16:00,5.86
4/6/2017 16:00,5.96
4/7/2017 16:00,5.83
4/10/2017 16:00,5.8
4/11/2017 16:00,5.82
4/12/2017 16:00,5.83
4/13/2017 16:00,5.8
4/17/2017 16:00,6.09
4/18/2017 16:00,6.12
4/19/2017 16:00,6.27
4/20/2017 16:00,6.18
4/21/2017 16:00,6.18
4/24/2017 16:00,6.22
4/25/2017 16:00,6.33
4/26/2017 16:00,6.21
4/27/2017 16:00,6
4/28/2017 16:00,6.34
5/1/2017 16:00,6.33
5/2/2017 16:00,6.31
5/3/2017 16:00,6.32
5/4/2017 16:00,6.33
5/5/2017 16:00,6.45
5/8/2017 16:00,6.41
5/9/2017 16:00,6.35
5/10/2017 16:00,6.49
5/11/2017 16:00,6.48
5/12/2017 16:00,6.48
5/15/2017 16:00,6.56
5/16/2017 16:00,6.61
5/17/2017 16:00,6.69
5/18/2017 16:00,6.81
5/19/2017 16:00,6.83
5/22/2017 16:00,6.86
5/23/2017 16:00,6.96
5/24/2017 16:00,7.11
5/25/2017 16:00,7.19
5/26/2017 16:00,7.51
5/30/2017 16:00,7.64
5/31/2017 16:00,7.57
6/1/2017 16:00,7.41
6/2/2017 16:00,7.57
6/5/2017 16:00,7.82
6/6/2017 16:00,8.04
6/7/2017 16:00,7.78
6/8/2017 16:00,7.82
6/9/2017 16:00,7.69
6/12/2017 16:00,7.73
6/13/2017 16:00,7.85
6/14/2017 16:00,7.93
6/15/2017 16:00,8.11
6/16/2017 16:00,8.1
6/19/2017 16:00,8.31
6/20/2017 16:00,8.34
6/21/2017 16:00,8.32
6/22/2017 16:00,8.41
6/23/2017 16:00,8.64
6/26/2017 16:00,8.85
6/27/2017 16:00,8.77
6/28/2017 16:00,8.53
6/29/2017 16:00,8.39
6/30/2017 16:00,8.36
7/3/2017 16:00,8.14
7/5/2017 16:00,7.83
7/6/2017 16:00,7.67
7/7/2017 16:00,7.81
7/10/2017 16:00,8.02
7/11/2017 16:00,7.89
7/12/2017 16:00,8
7/13/2017 16:00,7.97
7/14/2017 16:00,7.97
7/17/2017 16:00,7.88
7/18/2017 16:00,8.16
7/19/2017 16:00,8.39
7/20/2017 16:00,8.31
7/21/2017 16:00,8.34
7/24/2017 16:00,8.16
7/25/2017 16:00,7.88
7/26/2017 16:00,8.35
7/27/2017 16:00,8.47
7/28/2017 16:00,8.48
7/31/2017 16:00,8.49
8/1/2017 16:00,8.41
8/2/2017 16:00,8.47
8/3/2017 16:00,8.48
8/4/2017 16:00,8.49
8/7/2017 16:00,8.57
8/8/2017 16:00,8.59
8/9/2017 16:00,8.45
8/10/2017 16:00,8.12
8/11/2017 16:00,8.22
8/14/2017 16:00,8.21
8/15/2017 16:00,8.28
8/16/2017 16:00,8.33
8/17/2017 16:00,8.24
8/18/2017 16:00,8.25
8/21/2017 16:00,8.18
8/22/2017 16:00,8.28
8/23/2017 16:00,8.22
8/24/2017 16:00,8.22
8/25/2017 16:00,8.24
8/28/2017 16:00,8.44
8/29/2017 16:00,8.36
8/30/2017 16:00,8.28
8/31/2017 16:00,8.33
9/1/2017 16:00,8.37
9/5/2017 16:00,8.23
9/6/2017 16:00,8.22
9/7/2017 16:00,8.18
9/8/2017 16:00,8.31
9/11/2017 16:00,8.45
9/12/2017 16:00,8.61
9/13/2017 16:00,8.52
9/14/2017 16:00,8.61
9/15/2017 16:00,8.92
9/18/2017 16:00,8.82
9/19/2017 16:00,9.35
9/20/2017 16:00,9.54
9/21/2017 16:00,9.32
9/22/2017 16:00,9.12
9/25/2017 16:00,8.99
9/26/2017 16:00,9
9/27/2017 16:00,9.1
9/28/2017 16:00,9.2
9/29/2017 16:00,9.19
10/2/2017 16:00,9.23
10/3/2017 16:00,9.3
10/4/2017 16:00,9.35
10/5/2017 16:00,9.61
10/6/2017 16:00,9.73
10/9/2017 16:00,9.69
10/10/2017 16:00,9.66
10/11/2017 16:00,9.83
10/12/2017 16:00,9.66
10/13/2017 16:00,9.92
10/16/2017 16:00,9.94
10/17/2017 16:00,9.74
10/18/2017 16:00,9.51
10/19/2017 16:00,9.61
10/20/2017 16:00,9.66
10/23/2017 16:00,9.7
10/24/2017 16:00,9.74
10/25/2017 16:00,9.5
10/26/2017 16:00,9.35
10/27/2017 16:00,9.53
10/30/2017 16:00,10.18
10/31/2017 16:00,9.73
11/1/2017 16:00,9.5
11/2/2017 16:00,9.44
11/3/2017 16:00,9.44
11/6/2017 16:00,9.36
11/7/2017 16:00,9.38
11/8/2017 16:00,9.59
11/9/2017 16:00,9.36
11/10/2017 16:00,9.69
11/13/2017 16:00,9.73
11/14/2017 16:00,9.88
11/15/2017 16:00,9.55
11/16/2017 16:00,9.96
11/17/2017 16:00,9.93
11/20/2017 16:00,10.01
11/21/2017 16:00,9.97
11/22/2017 16:00,10.11
11/24/2017 13:00,10.51
11/27/2017 16:00,10.69
11/28/2017 16:00,10.64
11/29/2017 16:00,10.18
11/30/2017 16:00,10.2
12/1/2017 16:00,10.05
12/4/2017 16:00,9.7
12/5/2017 16:00,9.55
12/6/2017 16:00,9.68
12/7/2017 16:00,9.97
12/8/2017 16:00,9.66
12/11/2017 16:00,9.8
12/12/2017 16:00,9.61
12/13/2017 16:00,9.75
12/14/2017 16:00,9.56
12/15/2017 16:00,9.65
12/18/2017 16:00,9.59
12/19/2017 16:00,9.41
12/20/2017 16:00,9.27
12/21/2017 16:00,9.32
12/22/2017 16:00,9.34
12/26/2017 16:00,9.16
12/27/2017 16:00,9.28
12/28/2017 16:00,9.08
12/29/2017 16:00,9.01
1/2/2018 16:00,9.18
1/3/2018 16:00,9.39
1/4/2018 16:00,9.71
1/5/2018 16:00,9.49
1/8/2018 16:00,9.51
1/9/2018 16:00,9.6
1/10/2018 16:00,9.87
1/11/2018 16:00,9.94
1/12/2018 16:00,10.08
1/16/2018 16:00,10
1/17/2018 16:00,10.31
1/18/2018 16:00,10.54
1/19/2018 16:00,10.94
1/22/2018 16:00,10.97
1/23/2018 16:00,11.18
1/24/2018 16:00,11.01
1/25/2018 16:00,10.96
1/26/2018 16:00,11.2
1/29/2018 16:00,10.95
1/30/2018 16:00,10.68
1/31/2018 16:00,11.42
2/1/2018 16:00,11.03
2/2/2018 16:00,10.5
2/5/2018 16:00,10.3
2/6/2018 16:00,10.49
2/7/2018 16:00,10.33
